W|41.886113732|-87.640936966||http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|||geo_bddq-yxar-1.1|<h4>geo_bddq-yxar-1</h4>  <ul class="textattributes">      <li><strong><span class="atr-name">NAME</span>:</strong> <span class="atr-value">Chicago & North Western Railway Powerhouse</span></li>   <li><strong><span class="atr-name">ID</span>:</strong> <span class="atr-value">L- 16</span></li>   <li><strong><span class="atr-name">ADDRESS</span>:</strong> <span class="atr-value">211 N Clinton St</span></li>   <li><strong><span class="atr-name">DATE_BUILT</span>:</strong> <span class="atr-value">1909-11</span></li>   <li><strong><span class="atr-name">ARCHITECT</span>:</strong> <span class="atr-value">Frost & Granger</span></li>   <li><strong><span class="atr-name">LANDMARK</span>:</strong> <span class="atr-value">1/11/2006</span></li>   <li><strong><span class="atr-name">_SocrataID</span>:</strong> <span class="atr-value">xxsm-vq7j</span></li> </ul>|||L- 16
W|41.881361754|-87.626658079||http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|||geo_bddq-yxar-1.2|<h4>geo_bddq-yxar-1</h4>  <ul class="textattributes">      <li><strong><span class="atr-name">NAME</span>:</strong> <span class="atr-value">Haskell-Barker-Atwater Buildings</span></li>   <li><strong><span class="atr-name">ID</span>:</strong> <span class="atr-value">L-109</span></li>   <li><strong><span class="atr-name">ADDRESS</span>:</strong> <span class="atr-value">18-28 S Wabash Av</span></li>   <li><strong><span class="atr-name">DATE_BUILT</span>:</strong> <span class="atr-value">1875-77</span></li>   <li><strong><span class="atr-name">ARCHITECT</span>:</strong> <span class="atr-value">Wheelock & Thomas and John M. Van Osdel</span></li>   <li><strong><span class="atr-name">LANDMARK</span>:</strong> <span class="atr-value">11/13/1996</span></li>   <li><strong><span class="atr-name">_SocrataID</span>:</strong> <span class="atr-value">tduw-cpfw</span></li> </ul>|||L-109
W|41.889321693|-87.770222523||http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|||geo_bddq-yxar-1.3|<h4>geo_bddq-yxar-1</h4>  <ul class="textattributes">      <li><strong><span class="atr-name">NAME</span>:</strong> <span class="atr-value">F. R. Schock House</span></li>   <li><strong><span class="atr-name">ID</span>:</strong> <span class="atr-value">L-222</span></li>   <li><strong><span class="atr-name">ADDRESS</span>:</strong> <span class="atr-value">5804 W Midway Park</span></li>   <li><strong><span class="atr-name">DATE_BUILT</span>:</strong> <span class="atr-value">1886</span></li>   <li><strong><span class="atr-name">ARCHITECT</span>:</strong> <span class="atr-value">Frederick Schock</span></li>   <li><strong><span class="atr-name">LANDMARK</span>:</strong> <span class="atr-value">1/20/1999</span></li>   <li><strong><span class="atr-name">_SocrataID</span>:</strong> <span class="atr-value">jdga-bjd3</span></li> </ul>|||L-222
W|41.885365397|-87.636472748||http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|||geo_bddq-yxar-1.4|<h4>geo_bddq-yxar-1</h4>  <ul class="textattributes">      <li><strong><span class="atr-name">NAME</span>:</strong> <span class="atr-value">Site of the Sauganash Hotel/Wigwam</span></li>   <li><strong><span class="atr-name">ID</span>:</strong> <span class="atr-value">L-188</span></li>   <li><strong><span class="atr-name">ADDRESS</span>:</strong> <span class="atr-value">SE corner of Lake St & Wacker Dr</span></li>   <li><strong><span class="atr-name">DATE_BUILT</span>:</strong> <span class="atr-value">1831</span></li>      <li><strong><span class="atr-name">LANDMARK</span>:</strong> <span class="atr-value">11/6/2002</span></li>   <li><strong><span class="atr-name">_SocrataID</span>:</strong> <span class="atr-value">sh3d-8cy8</span></li> </ul>|||L-188
W|41.912604055|-87.630255420||http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|||geo_bddq-yxar-1.5|<h4>geo_bddq-yxar-1</h4>  <ul class="textattributes">      <li><strong><span class="atr-name">NAME</span>:</strong> <span class="atr-value">Abraham Lincoln Monument ("Standing Lincoln")</span></li>   <li><strong><span class="atr-name">ID</span>:</strong> <span class="atr-value">L-107</span></li>   <li><strong><span class="atr-name">ADDRESS</span>:</strong> <span class="atr-value">Lincoln Park at Dearborn Parkway</span></li>   <li><strong><span class="atr-name">DATE_BUILT</span>:</strong> <span class="atr-value">1887</span></li>   <li><strong><span class="atr-name">ARCHITECT</span>:</strong> <span class="atr-value">A Saint-Gaudens,Sculptor & S White,Architect</span></li>   <li><strong><span class="atr-name">LANDMARK</span>:</strong> <span class="atr-value">12/12/2001</span></li>   <li><strong><span class="atr-name">_SocrataID</span>:</strong> <span class="atr-value">2hxf-z8a9</span></li> </ul>|||L-107
W|41.905621479|-87.700804442||http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|||geo_bddq-yxar-1.6|<h4>geo_bddq-yxar-1</h4>  <ul class="textattributes">      <li><strong><span class="atr-name">NAME</span>:</strong> <span class="atr-value">Humboldt Park Boathouse Pavilion</span></li>   <li><strong><span class="atr-name">ID</span>:</strong> <span class="atr-value">L-116</span></li>   <li><strong><span class="atr-name">ADDRESS</span>:</strong> <span class="atr-value">1301 N Humboldt Blvd</span></li>   <li><strong><span class="atr-name">DATE_BUILT</span>:</strong> <span class="atr-value">1907</span></li>   <li><strong><span class="atr-name">ARCHITECT</span>:</strong> <span class="atr-value">Richard E. Schmidt,Garden & Martin w/ Jens Jenson</span></li>   <li><strong><span class="atr-name">LANDMARK</span>:</strong> <span class="atr-value">11/13/1996</span></li>   <li><strong><span class="atr-name">_SocrataID</span>:</strong> <span class="atr-value">t3pg-nuy6</span></li> </ul>|||L-116
W|41.871508891|-87.648357516||http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|||geo_bddq-yxar-1.7|<h4>geo_bddq-yxar-1</h4>  <ul class="textattributes">      <li><strong><span class="atr-name">NAME</span>:</strong> <span class="atr-value">Jane Addams' Hull House and Dining Hall</span></li>   <li><strong><span class="atr-name">ID</span>:</strong> <span class="atr-value">L- 43</span></li>   <li><strong><span class="atr-name">ADDRESS</span>:</strong> <span class="atr-value">800 S Halsted St</span></li>   <li><strong><span class="atr-name">DATE_BUILT</span>:</strong> <span class="atr-value">1856</span></li>   <li><strong><span class="atr-name">ARCHITECT</span>:</strong> <span class="atr-value">Unknown, Dining Hall 1905: Pond & Pond</span></li>   <li><strong><span class="atr-name">LANDMARK</span>:</strong> <span class="atr-value">6/12/1974</span></li>   <li><strong><span class="atr-name">_SocrataID</span>:</strong> <span class="atr-value">bqp3-7ei7</span></li> </ul>|||L- 43
W|41.885631668|-87.698362335||http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|||geo_bddq-yxar-1.16|<h4>geo_bddq-yxar-1</h4>  <ul class="textattributes">      <li><strong><span class="atr-name">NAME</span>:</strong> <span class="atr-value">Waller Apartments</span></li>   <li><strong><span class="atr-name">ID</span>:</strong> <span class="atr-value">L-203</span></li>   <li><strong><span class="atr-name">ADDRESS</span>:</strong> <span class="atr-value">2840-58 W Walnut St</span></li>   <li><strong><span class="atr-name">DATE_BUILT</span>:</strong> <span class="atr-value">1895</span></li>   <li><strong><span class="atr-name">ARCHITECT</span>:</strong> <span class="atr-value">Frank Llyod Wright</span></li>   <li><strong><span class="atr-name">LANDMARK</span>:</strong> <span class="atr-value">3/2/1994</span></li>   <li><strong><span class="atr-name">_SocrataID</span>:</strong> <span class="atr-value">ppc2-zjjn</span></li> </ul>|||L-203
W|41.863957640|-87.623610075||http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|||geo_bddq-yxar-1.17|<h4>geo_bddq-yxar-1</h4>  <ul class="textattributes">      <li><strong><span class="atr-name">NAME</span>:</strong> <span class="atr-value">(Former) Engine Company 104, Truck 3</span></li>   <li><strong><span class="atr-name">ID</span>:</strong> <span class="atr-value">L-229</span></li>   <li><strong><span class="atr-name">ADDRESS</span>:</strong> <span class="atr-value">1401 S Michigan Av</span></li>   <li><strong><span class="atr-name">DATE_BUILT</span>:</strong> <span class="atr-value">1905</span></li>   <li><strong><span class="atr-name">ARCHITECT</span>:</strong> <span class="atr-value">Charles F. Hermann</span></li>   <li><strong><span class="atr-name">LANDMARK</span>:</strong> <span class="atr-value">10/1/2003</span></li>   <li><strong><span class="atr-name">_SocrataID</span>:</strong> <span class="atr-value">yqpp-s4ug</span></li> </ul>|||L-229
W|41.894314941|-87.624620782||http://icons.opengeo.org/markers/icon-poly.1.png|#FFFFFF|0.4|||geo_bddq-yxar-1.18|<h4>geo_bddq-yxar-1</h4>  <ul class="textattributes">      <li><strong><span class="atr-name">NAME</span>:</strong> <span class="atr-value">Farwell Building</span></li>   <li><strong><span class="atr-name">ID</span>:</strong> <span class="atr-value">L- 07</span></li>   <li><strong><span class="atr-name">ADDRESS</span>:</strong> <span class="atr-value">664 N Michigan Ave</span></li>   <li><strong><span class="atr-name">DATE_BUILT</span>:</strong> <span class="atr-value">1927</span></li>   <li><strong><span class="atr-name">ARCHITECT</span>:</strong> <span class="atr-value">Philip B. Maher</span></li>   <li><strong><span class="atr-name">LANDMARK</span>:</strong> <span class="atr-value">3/10/2004</span></li>   <li><strong><span class="atr-name">_SocrataID</span>:</strong> <span class="atr-value">svsm-2ct5</span></li> </ul>|||L- 07
